	MGI_ID	ENTREZ_ID
20270	MGI:2679274	268822
20271	MGI:2685924	381835
20272	MGI:2385204	230661
20273	MGI:2683541	546071
20274	MGI:1918885	328329
20275	MGI:2388285	263803
20276	MGI:1859271	53415
20277	MGI:2385336	57740
20278	MGI:1927552	64293
20279	MGI:2442403	269019
20281	MGI:3615348	622474
20282	MGI:1925560	329509
20283	MGI:3651016	433486
20284	MGI:3647925	622486
20285	MGI:3646178	664821
20286	MGI:1920792	73542
20287	MGI:3644318	237300
20288	MGI:1351487	27263
20289	MGI:3643198	635895
20290	MGI:2685851	381393
20291	MGI:1336881	26448
20292	MGI:1918590	71340
20293	MGI:2137630	268930
20294	MGI:1914583	67333
20295	MGI:2385213	230809
20296	MGI:2135937	104175
20297	MGI:1330292	101320
20298	MGI:1890645	59125
20300	MGI:1920014	103236
20301	MGI:1917675	70425
20302	MGI:2660884	214897
20303	MGI:3041177	330177
20304	MGI:1309511	12545
20305	MGI:1918992	71742
20306	MGI:2385007	223255
20307	MGI:2685128	674895
20308	MGI:1314873	15257
20309	MGI:2442676	229776
20310	MGI:2441808	218294
20311	MGI:1919641	72391
20312	MGI:1921499	74249
20313	MGI:1914431	67181
20314	MGI:101841	19043
20315	MGI:2444096	320472
20316	MGI:2138327	98432
20317	MGI:1097157	237178
20318	MGI:2444593	320717
20319	MGI:1914694	67444
20320	MGI:3612067	110332
20321	MGI:1915107	67857
20322	MGI:1933105	79560
20323	MGI:1914394	67144
20324	MGI:2685172	240131
20325	MGI:1924557	109245
20326	MGI:1915557	68307
20327	MGI:2444928	244650
20328	MGI:1931139	68458
20329	MGI:1914005	66755
20330	MGI:107682	18938
20331	MGI:1915284	68034
20332	MGI:1919362	72112
20333	MGI:1203485	20870
20334	MGI:1915455	68205
20335	MGI:98888	22187
20336	MGI:97301	18002
20337	MGI:1925544	78294
20338	MGI:98887	22186
20340	MGI:1913427	66177
20341	MGI:3648256	100042786
20342	MGI:1915831	68581
20343	MGI:2450248	223696
20344	MGI:1202066	20335
20345	MGI:1917023	69773
20346	MGI:3027899	381759
20347	MGI:97302	18003
20348	MGI:1860417	105653
20349	MGI:2444482	320664
20350	MGI:1934928	252864
20351	MGI:1915690	68440
20352	MGI:1922469	75219
20353	MGI:2145430	218232
20354	MGI:1337104	14051
20355	MGI:2156893	320139
20356	MGI:1277098	19245
20357	MGI:1096349	237523
20358	MGI:107418	19276
20359	MGI:1277096	19243
20360	MGI:1920797	73547
20362	MGI:1928376	56294
20363	MGI:1196295	19256
20364	MGI:1344406	24000
20365	MGI:1277117	19244
20366	MGI:1351623	27355
20367	MGI:102467	19250
20368	MGI:2685055	240892
20369	MGI:1923927	245867
20370	MGI:2441773	319263
20371	MGI:2142651	102182
20372	MGI:1923215	75965
20373	MGI:2685625	332175
20374	MGI:2685108	238331
20375	MGI:1914230	66980
20376	MGI:1917323	70073
20377	MGI:2682948	245308
20378	MGI:2653229	224454
20379	MGI:1917855	70605
20380	MGI:1920131	72881
20381	MGI:3818630	100126824
20382	MGI:3577767	433899
20383	MGI:1919420	72170
20384	MGI:2384799	209224
20385	MGI:1913323	66073
20386	MGI:1916441	69191
20387	MGI:2147954	385493
20388	MGI:1920973	73723
20389	MGI:2444047	212974
20390	MGI:3027002	331046
20391	MGI:95402	13828
20392	MGI:2151164	640543
20393	MGI:1921426	74176
20394	MGI:1917761	70511
20395	MGI:5903914	110599566
20396	MGI:1919346	72096
20397	MGI:1915293	68043
20398	MGI:2685837	403183
20399	MGI:2384888	214917
20400	MGI:2140103	97112
20401	MGI:1861440	56631
20402	MGI:1351596	27371
20403	MGI:1915061	67811
20404	MGI:2384585	234366
20405	MGI:2670958	194231
20406	MGI:1920037	72787
20407	MGI:2385865	218333
20408	MGI:1915217	67967
20409	MGI:1923657	76407
20410	MGI:3041199	194974
20411	MGI:1924415	242341
20412	MGI:1913293	66043
20413	MGI:106636	11958
20414	MGI:99926	17706
20415	MGI:1100495	11950
20416	MGI:1918929	71679
20417	MGI:107777	11957
20418	MGI:1921084	73834
20419	MGI:1914864	108664
20420	MGI:1923502	76252
20421	MGI:1913394	66144
20422	MGI:1328318	11974
20423	MGI:1918066	271842
20424	MGI:2141440	101122
20425	MGI:1919186	106707
20426	MGI:2442186	227682
20427	MGI:1919383	72133
20428	MGI:1926145	78895
20429	MGI:3047787	433813
20431	MGI:1891207	114863
20432	MGI:1917806	70556
20433	MGI:1924909	192287
20434	MGI:1915093	67843
20435	MGI:1921352	74102
20436	MGI:5435040	100862375
20437	MGI:1202295	12497
20438	MGI:1277956	69051
20439	MGI:1918525	71275
20440	MGI:97533	18598
20441	MGI:1915513	68263
20442	MGI:2663709	216867
20443	MGI:2677212	331623
20444	MGI:1913504	66254
20445	MGI:107891	110109
20446	MGI:1924144	76894
20447	MGI:1860295	56095
20448	MGI:2443470	217038
20449	MGI:1915267	68017
20450	MGI:3584513	382137
20451	MGI:2387894	266793
20452	MGI:1917206	69956
20453	MGI:1889295	57837
20454	MGI:1924096	76846
20455	MGI:1918355	69821
20456	MGI:2137219	94063
20457	MGI:2139469	380601
20458	MGI:1919236	71986
20459	MGI:1933212	83485
20460	MGI:2178445	235036
20461	MGI:1922869	75619
20462	MGI:2670967	215001
20463	MGI:2669209	278507
20464	MGI:5295700	100463512
20465	MGI:1196259	21944
20466	MGI:1916833	69583
20467	MGI:3046463	329731
20468	MGI:1344376	24099
20469	MGI:2143691	268354
20470	MGI:3845075	619441
20471	MGI:1338820	12154
20472	MGI:3645495	620393
20473	MGI:3697448	100294583
20474	MGI:96080	15235
20475	MGI:1336887	11602
20476	MGI:1202890	11601
20477	MGI:96609	16411
20478	MGI:2153045	140579
20479	MGI:106180	216148
20480	MGI:2679699	546726
20481	MGI:88490	12903
20482	MGI:1924951	77701
20483	MGI:1924882	77632
20484	MGI:2445214	321000
20485	MGI:1277241	13863
20486	MGI:97877	19660
20487	MGI:97878	19661
20488	MGI:3588271	619326
20489	MGI:107742	20897
20490	MGI:96904	17113
20491	MGI:1345146	24013
20492	MGI:95801	14772
20493	MGI:2384919	216395
20494	MGI:1914688	54391
20495	MGI:1916948	69698
20496	MGI:1346084	208366
20497	MGI:1921347	74097
20498	MGI:1859683	54364
20499	MGI:1914974	67724
20500	MGI:1913411	66161
20501	MGI:2143151	102614
20502	MGI:2443607	227522
20503	MGI:1914303	67053
20504	MGI:1914926	67676
20505	MGI:1913382	66132
20506	MGI:1926217	58809
20507	MGI:97919	19752
20508	MGI:1925666	78416
20509	MGI:108020	13587
20510	MGI:3528599	503844
20511	MGI:108021	13586
20512	MGI:1890465	93726
20513	MGI:1858598	54159
20514	MGI:1858237	53876
20515	MGI:3528616	503847
20516	MGI:1858238	53877
20517	MGI:1195456	107702
20518	MGI:1917483	70233
20519	MGI:2449313	276919
20520	MGI:1196288	16418
20521	MGI:1918305	66244
20522	MGI:1915101	67851
20523	MGI:1919900	72650
20524	MGI:95298	13664
20525	MGI:5434674	100861908
20526	MGI:3643794	666806
20527	MGI:5439387	100861898
20528	MGI:3034635	544881
20529	MGI:3780185	100039042
20530	MGI:3780191	100039052
20531	MGI:3648257	435337
20532	MGI:3782201	100042776
20533	MGI:1922843	75593
20534	MGI:1915121	67871
20535	MGI:1914321	67071
20536	MGI:105125	20918
20537	MGI:1916219	68969
20538	MGI:1923616	76366
20539	MGI:95299	13665
20540	MGI:2670965	213753
20541	MGI:98085	20014
20542	MGI:1915864	68614
20543	MGI:1306825	107999
20544	MGI:1915365	68115
20545	MGI:2444979	270035
20546	MGI:1926081	103425
20547	MGI:2385850	211548
20548	MGI:1915011	69804
20549	MGI:1914147	66897
20550	MGI:1916814	69564
20551	MGI:2147434	225994
20552	MGI:2135946	93671
20553	MGI:96692	16668
20554	MGI:1930005	58217
20555	MGI:96705	16691
20556	MGI:96702	110308
20557	MGI:96689	16665
20558	MGI:2682935	214531
20559	MGI:1354381	50528
20560	MGI:1197523	19146
20561	MGI:88340	12507
20562	MGI:99554	19039
20563	MGI:1918645	71395
20564	MGI:1924709	109267
20565	MGI:1927947	93684
20566	MGI:96825	20341
20567	MGI:104859	20342
20568	MGI:98037	19946
20569	MGI:1890127	54712
20570	MGI:3696042	100009600
20571	MGI:1914460	67210
20572	MGI:2443225	229542
20573	MGI:96109	15284
20574	MGI:2138453	98558
20575	MGI:1913910	66660
20576	MGI:99445	14489
20577	MGI:1922877	75627
20578	MGI:96204	15432
20579	MGI:108013	22255
20580	MGI:109160	15285
20581	MGI:2685994	382282
20582	MGI:1861602	54188
20584	MGI:2685961	382074
20585	MGI:3511682	436240
20586	MGI:96194	15421
20587	MGI:2385071	225363
20588	MGI:1890577	57317
20589	MGI:2444678	228677
20590	MGI:2137678	94279
20591	MGI:2137679	94280
20592	MGI:97748	19025
20593	MGI:1918537	71287
20594	MGI:1353645	30943
20596	MGI:1922252	75002
20597	MGI:96937	17224
20598	MGI:105975	14962
20599	MGI:2684822	272643
20600	MGI:2665280	235628
20601	MGI:1334419	11801
20602	MGI:2442348	243083
20603	MGI:95314	109901
20604	MGI:97611	18792
20605	MGI:2444684	279766
20606	MGI:1918287	71037
20607	MGI:1919003	71753
20608	MGI:97514	18551
20609	MGI:1196620	15451
20610	MGI:1915612	215160
20611	MGI:1923703	76453
20612	MGI:2450123	213171
20613	MGI:96938	17225
20614	MGI:1924863	77613
20615	MGI:3608323	232717
20616	MGI:1920632	73382
20617	MGI:1859281	54426
20618	MGI:1920586	73336
20619	MGI:102849	16621
20620	MGI:1343166	19144
20621	MGI:107421	18554
20622	MGI:1915118	67868
20623	MGI:3646222	436523
20624	MGI:1929977	56538
20625	MGI:1261780	17231
20626	MGI:2444800	244954
20627	MGI:1923951	76701
20628	MGI:1920876	73626
20629	MGI:3780832	100040208
20630	MGI:3641889	100040233
20631	MGI:1914623	67373
20632	MGI:3651647	242711
20633	MGI:1270856	21755
20634	MGI:1270857	21756
20635	MGI:2685095	216797
20636	MGI:1918243	70993
20637	MGI:1196378	226243
20638	MGI:3605764	260408
20639	MGI:2685865	368202
20640	MGI:1921556	74306
20641	MGI:1349391	26945
20642	MGI:2444058	320454
20643	MGI:1915918	68668
20644	MGI:2447564	317653
20645	MGI:109255	14941
20646	MGI:109265	14942
20647	MGI:109253	14944
20648	MGI:109254	14943
20649	MGI:109256	14940
20650	MGI:2675494	245839
20651	MGI:2660692	232371
20652	MGI:1913936	66686
20653	MGI:2652890	330657
20654	MGI:2384891	214951
20655	MGI:2179276	246104
20656	MGI:1338031	20733
20657	MGI:96618	16424
20658	MGI:1338033	20732
20659	MGI:1919119	71869
20660	MGI:1915304	68054
20661	MGI:1915116	67866
20662	MGI:1925492	78242
20663	MGI:891971	20700
20664	MGI:105045	20716
20665	MGI:2182838	238393
20666	MGI:98377	20714
20667	MGI:2182841	628900
20668	MGI:105046	20715
20669	MGI:98378	20717
20670	MGI:102848	16625
20671	MGI:109579	20724
20672	MGI:1917232	69982
20673	MGI:2183434	192200
20674	MGI:108080	20317
20675	MGI:108543	21789
20676	MGI:2685552	277343
20677	MGI:3588289	433181
20678	MGI:1341848	20731
20679	MGI:1925489	78239
20680	MGI:1925959	78709
20681	MGI:3644691	408198
20682	MGI:3039594	232400
20683	MGI:3584533	328971
20684	MGI:3651470	629747
20685	MGI:3651687	641368
20686	MGI:1915471	68221
20687	MGI:2445041	192201
20688	MGI:1923897	71856
20689	MGI:107506	14038
20690	MGI:3582777	408190
20691	MGI:2670994	277345
20692	MGI:2384800	209232
20693	MGI:3616889	629756
20694	MGI:3651686	629761
20695	MGI:3652032	629754
20696	MGI:894657	20725
20697	MGI:109536	16427
20698	MGI:96620	16426
20699	MGI:96619	16425
20700	MGI:1925751	209378
20701	MGI:3642511	100038417
20702	MGI:1095418	21788
20703	MGI:1915181	67931
20704	MGI:97609	18788
20705	MGI:96051	15160
20706	MGI:2667725	217847
20707	MGI:1914207	66957
20708	MGI:1915598	68348
20709	MGI:1921319	74069
20710	MGI:2182835	271047
20711	MGI:1919157	71907
20712	MGI:2685741	380780
20713	MGI:2684892	194604
20714	MGI:2182843	238395
20716	MGI:2442020	319433
20717	MGI:1194506	20713
20718	MGI:1922776	75526
20719	MGI:3575430	433502
20720	MGI:2684968	209351
20721	MGI:2151053	116872
20722	MGI:2384877	214523
20723	MGI:2385221	231382
20724	MGI:2442893	319875
20725	MGI:1913791	66541
20726	MGI:1298232	14945
20727	MGI:2684853	194597
20728	MGI:1916761	69511
20729	MGI:109521	15558
20730	MGI:1336888	320769
20731	MGI:95401	269587
20732	MGI:1098265	16554
20733	MGI:1921620	74370
20734	MGI:95896	14964
20735	MGI:95957	15040
20736	MGI:95928	15006
20737	MGI:95936	15018
20738	MGI:95931	15013
20739	MGI:95914	14990
20740	MGI:95929	15007
20741	MGI:95959	15043
20742	MGI:95937	15019
20743	MGI:1276527	224753
20744	MGI:1276524	110696
20745	MGI:1276570	14997
20746	MGI:95913	224756
20747	MGI:1276526	224761
20748	MGI:2687364	399549
20749	MGI:1276525	333715
20750	MGI:1276522	14985
20751	MGI:95917	240095
20752	MGI:95935	110557
20753	MGI:95933	15015
20754	MGI:95956	15039
20755	MGI:2384875	214444
20756	MGI:1309528	17931
20757	MGI:103224	14148
20758	MGI:1096879	14297
20759	MGI:1919418	72168
20760	MGI:1095401	15473
20761	MGI:2442345	319594
20762	MGI:1924285	77035
20763	MGI:3845785	433466
20764	MGI:2384567	234309
20765	MGI:2141161	100929
20766	MGI:107851	17995
20767	MGI:2443590	320209
20768	MGI:95413	13871
20769	MGI:107816	18639
20770	MGI:1891833	56421
20771	MGI:2385923	192231
20772	MGI:105049	18441
20773	MGI:1349215	11666
20774	MGI:1861729	56325
20775	MGI:2443111	239273
20776	MGI:1351644	27416
20777	MGI:1933117	80285
20778	MGI:1915094	67844
20779	MGI:1919683	72433
20780	MGI:1935129	93762
20781	MGI:88106	98660
20782	MGI:96231	15482
20783	MGI:1309463	110920
20784	MGI:1354164	50497
20785	MGI:2385906	234847
20786	MGI:1890520	116733
20787	MGI:1349216	19299
20788	MGI:97568	18669
20789	MGI:2661081	269275
20790	MGI:1924001	109151
20791	MGI:107735	270163
20792	MGI:1098550	231630
20793	MGI:1346880	26403
20794	MGI:1924841	77591
20795	MGI:1923731	192170
20796	MGI:1916913	69663
20797	MGI:1351337	27225
20798	MGI:1915005	67755
20799	MGI:1920895	212880
20800	MGI:1914192	66942
20801	MGI:1925644	78394
20802	MGI:2136689	234374
20803	MGI:1277172	52513
20804	MGI:2682639	227674
20805	MGI:3644226	668137
20806	MGI:1915098	67848
20807	MGI:2384784	208643
20808	MGI:1919231	71981
20809	MGI:2385884	228889
20810	MGI:1339711	17879
20811	MGI:1338946	11482
20812	MGI:1349467	26874
20813	MGI:1341297	13143
20814	MGI:1916211	68961
20815	MGI:2681839	224805
20816	MGI:99606	11305
20817	MGI:1351477	27267
20818	MGI:3582959	637515
20819	MGI:2684861	195046
20820	MGI:1195458	24015
20821	MGI:1891638	59126
20822	MGI:1333883	16798
20823	MGI:2143057	208084
20824	MGI:2441841	226751
20825	MGI:1928487	56274
20826	MGI:2442572	106504
20827	MGI:1929004	58231
20828	MGI:1917665	70415
20829	MGI:99638	13728
20830	MGI:1349436	26918
20831	MGI:3045293	240069
20832	MGI:1919837	72587
20833	MGI:1925559	78309
20834	MGI:108389	16571
20835	MGI:96412	15925
20836	MGI:1346006	110854
20837	MGI:2664902	226778
20838	MGI:1100494	319955
20839	MGI:1100508	16523
20840	MGI:1098268	16573
20841	MGI:2444576	240641
20842	MGI:1915392	68142
20843	MGI:109188	16564
20844	MGI:1098269	16574
20845	MGI:2446977	228421
20846	MGI:1098237	16578
20847	MGI:1926153	78903
20848	MGI:108390	16563
20849	MGI:1201682	19348
20850	MGI:1100499	20479
20851	MGI:1927248	56379
20852	MGI:99240	53817
20853	MGI:1929264	56459
20854	MGI:107788	11933
20855	MGI:3582693	208263
20856	MGI:894313	19346
20857	MGI:88109	11932
20858	MGI:1338917	20193
20859	MGI:1922523	75273
20860	MGI:1334417	17713
20861	MGI:1196457	11983
20862	MGI:2660854	271639
20863	MGI:1333855	11927
20864	MGI:105069	19341
20865	MGI:1334458	19298
20866	MGI:105307	545622
20867	MGI:2444668	216742
20868	MGI:99695	13043
20869	MGI:2449975	544963
20870	MGI:1919857	72607
20871	MGI:1345634	23802
20872	MGI:1098703	52551
20873	MGI:88139	12048
20874	MGI:1330233	21393
20875	MGI:98254	20280
20876	MGI:1916259	69009
20877	MGI:1270129	15502
20878	MGI:105491	52858
20879	MGI:2387581	217124
20880	MGI:109547	13430
20881	MGI:1921979	74729
20882	MGI:1859980	53626
20883	MGI:2685351	244666
20884	MGI:88042	11792
20885	MGI:103582	22592
20886	MGI:96161	111241
20887	MGI:97355	18102
20888	MGI:2442995	225182
20889	MGI:108014	20017
20890	MGI:1917678	70428
20891	MGI:2144117	103677
20892	MGI:2146189	106021
20893	MGI:1929512	56722
20894	MGI:1918952	71702
20895	MGI:1270860	18828
20896	MGI:893575	22038
20897	MGI:1925709	78459
20898	MGI:1926157	226641
20899	MGI:1337040	18171
20900	MGI:109561	20684
20901	MGI:103039	20847
20902	MGI:1913906	66656
20903	MGI:107470	17089
20904	MGI:1927240	114565
20905	MGI:1919989	72739
20906	MGI:1922329	75079
20907	MGI:1914393	67143
20908	MGI:2443472	223922
20909	MGI:1194494	15191
20910	MGI:1915241	67991
20911	MGI:1922830	75580
20912	MGI:3648653	433182
20913	MGI:103222	235320
20914	MGI:1921004	73754
20915	MGI:97740	18970
20916	MGI:95410	13866
20917	MGI:95411	13867
20918	MGI:103575	21402
20919	MGI:1197009	11797
20920	MGI:1353561	30960
20921	MGI:1928744	56491
20922	MGI:99401	11539
20923	MGI:1341299	103967
20924	MGI:1313297	14763
20925	MGI:102845	12062
20926	MGI:107619	15465
20927	MGI:95777	14683
20928	MGI:1917347	70097
20929	MGI:1922391	75141
20930	MGI:107185	12465
20931	MGI:95773	14679
20932	MGI:95772	14678
20933	MGI:95771	14677
20934	MGI:95776	14682
20935	MGI:95766	14672
20936	MGI:101848	14697
20937	MGI:97356	18103
20938	MGI:1918077	70827
20939	MGI:1914980	57436
20940	MGI:2139354	99371
20941	MGI:1931553	104215
20942	MGI:2135610	235661
20943	MGI:97383	18211
20944	MGI:97385	18213
20945	MGI:2180784	170758
20946	MGI:99436	104303
20947	MGI:2442230	170731
20948	MGI:1345148	24050
20949	MGI:1921984	74734
20950	MGI:1270156	18952
20951	MGI:1343297	13494
20952	MGI:1338755	11858
20953	MGI:1918339	71089
20954	MGI:2444878	223881
20955	MGI:1858225	53857
20956	MGI:88255	11749
20957	MGI:1915691	68441
20958	MGI:2443977	320415
20959	MGI:101919	11765
20960	MGI:2384761	192786
20961	MGI:1924182	76932
20962	MGI:1927140	216963
20963	MGI:3580016	216439
20964	MGI:1349423	26934
20965	MGI:95784	14693
20966	MGI:1921393	74143
20967	MGI:1933161	81003
20968	MGI:96960	17274
20969	MGI:1195461	18951
20970	MGI:1920198	72948
20971	MGI:107567	15944
20972	MGI:95781	14688
20973	MGI:1858751	54170
20974	MGI:1098604	52187
20975	MGI:95515	14164
20976	MGI:1917606	70356
20977	MGI:1354724	50720
20978	MGI:1928739	56812
20979	MGI:98822	22042
20980	MGI:1924177	76927
20981	MGI:1352508	29819
20982	MGI:1914988	67738
20983	MGI:102772	14469
20984	MGI:1860604	54195
20985	MGI:102784	21804
20986	MGI:1277979	16415
20987	MGI:88002	11699
20988	MGI:96778	16854
20989	MGI:1195970	18725
20990	MGI:2444243	71751
20991	MGI:1891456	192656
20992	MGI:1917488	70238
20993	MGI:98299	20425
20994	MGI:1277989	108037
20995	MGI:1913877	66627
20996	MGI:1913429	66179
20997	MGI:99907	18822
20998	MGI:1096366	19192
20999	MGI:95901	14969
21000	MGI:95902	381091
21001	MGI:88251	12313
21002	MGI:103249	12315
21003	MGI:2441982	214579
21004	MGI:1919489	547253
21005	MGI:88527	12972
21006	MGI:109155	16497
21007	MGI:1926047	78797
21008	MGI:88030	11746
21009	MGI:2386621	266692
21010	MGI:104741	18035
21011	MGI:1913604	66354
21012	MGI:106008	11747
21013	MGI:1330812	11430
21014	MGI:1298210	15166
21015	MGI:95794	14725
21016	MGI:2137336	108100
21017	MGI:1859165	54376
21018	MGI:3041206	232827
21019	MGI:98217	20203
21020	MGI:109581	20196
21021	MGI:1919206	71956
21022	MGI:109489	20630
21023	MGI:1930780	77579
21024	MGI:1918836	71586
21025	MGI:1920782	73532
21026	MGI:103027	21357
21027	MGI:1919240	71990
21028	MGI:1916095	68845
21029	MGI:98512	21429
21030	MGI:2178429	238803
21031	MGI:1342294	19777
21032	MGI:1923848	98053
21033	MGI:1859821	54683
21034	MGI:3043083	381813
21035	MGI:1338798	20195
21036	MGI:1354949	50768
21037	MGI:700010	20405
21038	MGI:1330281	12488
21039	MGI:2385902	233489
21040	MGI:88332	12501
21041	MGI:106913	329165
21042	MGI:1195267	16202
21043	MGI:1931457	80794
21044	MGI:1336883	17130
21045	MGI:1933945	80976
21046	MGI:2442166	319508
21047	MGI:2137354	94090
21048	MGI:2656973	209200
21049	MGI:1201691	19822
21050	MGI:1918019	70769
21051	MGI:87904	11461
21052	MGI:1328366	20587
21053	MGI:1341295	21897
21054	MGI:2183447	216558
21055	MGI:97308	18022
21056	MGI:892014	20377
21057	MGI:1890476	58186
21058	MGI:2177268	244416
21059	MGI:2385848	192197
21060	MGI:1336200	15444
21061	MGI:97167	17698
21062	MGI:3528602	630952
21063	MGI:107752	17912
21064	MGI:107728	338367
21065	MGI:106621	71602
21066	MGI:2679008	234686
21067	MGI:106598	17919
21068	MGI:1201374	11752
21069	MGI:1277947	14198
21070	MGI:107801	11947
21071	MGI:88017	11720
21072	MGI:107704	11307
21073	MGI:108411	19082
21074	MGI:1917619	70369
21075	MGI:1914634	67384
21076	MGI:1915111	67861
21077	MGI:101918	11997
21078	MGI:1924018	76768
21079	MGI:1914731	56737
21080	MGI:2685856	381409
21081	MGI:1928330	239096
21082	MGI:1914701	67451
21083	MGI:95717	414089
21084	MGI:96112	15288
21085	MGI:106677	214084
21086	MGI:95698	14583
21087	MGI:102519	13010
21088	MGI:1333871	15108
21089	MGI:88423	12759
21090	MGI:98726	21808
21091	MGI:88516	12955
21092	MGI:1859866	107995
21093	MGI:2142077	101700
21094	MGI:1922946	68879
21095	MGI:102788	19894
21096	MGI:1351869	216134
21097	MGI:87991	11657
21098	MGI:1914346	67096
21099	MGI:104513	18105
21100	MGI:95739	14645
21101	MGI:1095417	14857
21102	MGI:95863	14858
21103	MGI:1915562	68312
21104	MGI:3704339	100042314
21105	MGI:2389216	105355
21106	MGI:107505	11690
21107	MGI:88090	11898
21108	MGI:1333757	268980
21109	MGI:2446136	215705
21110	MGI:1916969	69719
21111	MGI:108025	19087
21112	MGI:1914043	66793
21113	MGI:1920243	72993
21114	MGI:1261831	15114
21115	MGI:1917138	69888
21116	MGI:1919553	72303
21117	MGI:3612288	545288
21118	MGI:3612287	433247
21119	MGI:3721049	100043108
21120	MGI:88610	13113
21121	MGI:1858451	53973
21122	MGI:1930638	56388
21123	MGI:3646373	622127
21124	MGI:3769707	100041449
21125	MGI:2449818	337924
21126	MGI:98783	21954
21127	MGI:99844	14579
21128	MGI:1918943	71693
21129	MGI:1196403	232889
21130	MGI:1927185	56398
21131	MGI:2159601	171180
21132	MGI:104966	110058
21133	MGI:1917607	70357
21134	MGI:96923	17194
21135	MGI:88031	11750
21136	MGI:1201378	11745
21137	MGI:1917818	70568
21138	MGI:96819	16952
21139	MGI:1330832	17175
21140	MGI:96924	17195
21141	MGI:1926465	76936
21142	MGI:1917560	70310
21143	MGI:1915148	67898
21144	MGI:1339468	20194
21145	MGI:1096345	231103
21146	MGI:88374	12613
21147	MGI:1931256	65969
21148	MGI:109324	14082
21149	MGI:88051	11808
21150	MGI:1314635	19419
21151	MGI:95492	14121
21152	MGI:1921358	74108
21153	MGI:98735	21823
21154	MGI:95526	99571
21155	MGI:2444609	245537
21156	MGI:1341872	21873
21157	MGI:1929253	56356
21158	MGI:1914693	67443
21159	MGI:1203517	11799
21160	MGI:98941	22371
21161	MGI:2384933	216853
21162	MGI:109563	12767
21163	MGI:94919	13482
21164	MGI:3775191	100113365
21165	MGI:97373	18162
21166	MGI:88512	12944
21167	MGI:1913363	66113
21168	MGI:106915	22334
21169	MGI:2443807	237542
21170	MGI:1930265	79196
21171	MGI:88052	238055
21172	MGI:3039593	244579
21173	MGI:1343044	19655
21174	MGI:88548	13001
21175	MGI:1913884	66634
21176	MGI:1933623	83797
21177	MGI:1914243	66993
21178	MGI:2142116	101739
21179	MGI:99603	67155
21180	MGI:96788	16880
21181	MGI:1099804	215114
21182	MGI:107823	13038
21183	MGI:1860275	56094
21184	MGI:1860262	56092
21185	MGI:1861723	56835
21186	MGI:2682300	218275
21187	MGI:1917452	70202
21188	MGI:1927229	64139
21189	MGI:2151929	117066
21190	MGI:2137385	104002
21191	MGI:1889619	58518
21192	MGI:1349426	26898
21193	MGI:1922258	214639
21194	MGI:98229	20219
21195	MGI:97005	17381
21196	MGI:1354695	50754
21197	MGI:1889208	54124
21198	MGI:3643620	624855
21199	MGI:88121	11998
21200	MGI:107572	11798
21201	MGI:2159711	170822
21202	MGI:1921362	74112
21203	MGI:1919141	71891
21204	MGI:98752	21857
21205	MGI:98727	21809
21206	MGI:2449119	232345
21207	MGI:2443554	320191
21208	MGI:1347246	26367
21209	MGI:1914490	216965
21210	MGI:1346051	110074
21211	MGI:1914419	67169
21212	MGI:102918	110524
21213	MGI:2443665	101706
21214	MGI:1277964	74147
21215	MGI:1913619	66369
21216	MGI:1922066	108989
21217	MGI:1313302	108000
21218	MGI:1915347	68097
21219	MGI:3040680	408058
21220	MGI:1333112	19384
21221	MGI:1918611	71361
21222	MGI:2443149	209334
21223	MGI:1929289	56436
21224	MGI:1923483	76233
21225	MGI:88246	12306
21226	MGI:88537	12988
21227	MGI:1329045	22158
21228	MGI:1915069	67819
21229	MGI:107817	268591
21230	MGI:97860	218397
21231	MGI:1289301	225896
21232	MGI:105126	19358
21233	MGI:98791	21974
21234	MGI:2442401	243725
21235	MGI:2142048	233900
21236	MGI:104729	11640
21237	MGI:88024	11733
21238	MGI:1928902	58184
21239	MGI:1338892	18600
21240	MGI:3032636	394432
21241	MGI:3576092	394434
21242	MGI:3580642	394430
21243	MGI:96158	15356
21244	MGI:1333780	20085
21245	MGI:1101779	21828
21246	MGI:96602	16400
21247	MGI:1349164	20971
21248	MGI:98878	22171
21249	MGI:2447811	353204
21250	MGI:1931052	79459
21251	MGI:109337	12190
21252	MGI:2684927	219103
21253	MGI:105977	14380
21254	MGI:1351614	27357
21255	MGI:3576049	22236
21256	MGI:98898	394436
21257	MGI:1915851	97541
21258	MGI:2448481	211666
21259	MGI:106026	14864
21260	MGI:1309467	14867
21261	MGI:1913697	66447
21262	MGI:1309515	14860
21263	MGI:97828	110078
21264	MGI:97804	19242
21265	MGI:97895	19692
21266	MGI:104605	19428
21267	MGI:105068	19349
21268	MGI:1913878	66628
21269	MGI:2429554	170761
21270	MGI:91842	110957
21271	MGI:96163	15368
21272	MGI:96024	15132
21273	MGI:96027	15135
21275	MGI:5474850	101488143
21276	MGI:96025	436003
21277	MGI:1914276	67026
21278	MGI:1928486	56720
21279	MGI:2142763	102294
21280	MGI:1925201	77951
21281	MGI:1921384	74134
21282	MGI:96019	15126
21283	MGI:96015	15122
21284	MGI:2685722	216635
21285	MGI:3613460	544763
21286	MGI:88095	11905
21287	MGI:95489	14118
21288	MGI:1923757	76507
21289	MGI:3618290	243376
21290	MGI:2682321	243377
21291	MGI:1917011	69761
21292	MGI:1919862	72612
21293	MGI:1918025	228880
21294	MGI:1918248	70998
